id,type,latitude,longitude,name,tourism,leisure,natural,amenity,aeroway,water,wikidata,wikipedia,description,website,IBGE:GEOCODIGO,access,addr:city,addr:country,addr:housename,addr:housenumber,addr:postcode,addr:street,addr:suburb,admin_level,alt_name,apartment,area,atm,barrier,bicycle,boat,boundary,branch,brand,brand:short,brand:wikidata,brand:wikipedia,building,building:flats,building:levels,bus,capacity,check_date,check_date:currency:XBT,club,communication:microwave,compressed_air,contact:email,contact:facebook,contact:instagram,contact:phone,covered,cuisine,currency:BRL,currency:XBT,denomination,depth,dispensing,distance,dog,door,drive_through,ele,email,emergency,entrance,fax,fee,female,foot,ford,fuel:diesel,fuel:diesel_s10,fuel:ethanol,fuel:gasoline,fuel:octane_87,government,grades,healthcare,healthcare:speciality,height,highway,horse,iata,icao,image,industrial,intermittent,internet_access,internet_access:fee,internet_access:ssid,landuse,layer,level,loc_name,location,lot_type,male,man_made,material,maxweight,military,mobile,motor_vehicle,name:en,name:es,name:pt,network,nohousenumber,not:brand:wikidata,not:operator:wikidata,note,office,official_name,old_loc_name,old_name,opening_hours,operator,operator:short,operator:type,operator:wikidata,operator:wikipedia,outdoor_seating,owner,owner:wikidata,owner:wikipedia,ownership,payment:cards,payment:cash,payment:coins,payment:contactless,payment:credit_cards,payment:debit_cards,payment:electronic_purses,payment:lightning,payment:lightning_contactless,payment:mastercard,payment:onchain,payment:visa,phone,phone:mobile,pipeline,place,police,population,population:date,power,product,public_transport,recycling_type,ref,religion,residential,roof:colour,roof:shape,self_service,service_times,shop,smoking,social_facility,social_facility:for,source,source:date,source:population,sport,stars,start_date,substance,substation,surface,takeaway,toilets,toilets:wheelchair,tourist_bus,tower:type,tunnel,type,waterway,website:en,wheelchair,wholesale,width,wikimedia_commons
,LineString,-22.8328702,-46.623764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IBGE,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.8245281,-46.4428369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IBGE,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.8328702,-46.623764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IBGE,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.9329316,-46.4181109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,islet,,,,,,,,,,,,,,,,,,,Lakewalker / Landsat,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.8704729,-46.3838788,Rio Jaguari,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,landsat,,,,,,,,,,,,,,,,river,,,,,
,LineString,-22.9496872,-46.5445877,Ribeirão Lavapés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,culvert,,river,,,,,
,LineString,-22.9656903,-46.5358956,Estádio Nabi Abi Chedid,,stadium,,,,,Q5402133,pt:Estádio Nabi Abi Chedid,,,,,Bragança Paulista,,,157,12914-410,Rua Emílio Colella,Jardim Nova Bragança,,Arena Red Bull Bragantino,,,,,,,,,,,,,,,,,21209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nabizão,,,,,,,,,,,,,,,,,O Estádio Nabi Abi Chedid será demolido nos próximos anos. Transformar em arena quando necessário.,,,Marcelão,Estádio Marcelo Stéfani,,Red Bull Bragantino,,private,Q541744,pt:Red Bull Bragantino,,Red Bull Bragantino,Q541744,pt:Red Bull Bragantino,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soccer,,1949,,,,,,,,,,,,,limited,,,Category:Estádio Nabi Abi Chedid
,LineString,-22.9763273,-46.5487181,Lago Orfeu,,,water,,,lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.8798628,-46.6317174,Rio Jaguari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www2.transportes.gov.br/bit//01-inicial/07-download/estaduais/DNIT/sp.pdf,,,,,,,,,,,,,,,,river,,,,,
,LineString,-22.9042641,-46.5342555,Rio Jaguari,,,,,,river,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www2.transportes.gov.br/bit//01-inicial/07-download/estaduais/DNIT/sp.pdf,,,,,,,,,,,,,,,,river,,,,,
,LineString,-22.8946818,-46.7212354,Rio Jaguari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www2.transportes.gov.br/bit//01-inicial/07-download/estaduais/DNIT/sp.pdf; IBGE,,,,,,,,,,,,,,,,river,,,,,
,LineString,-22.8930638,-46.5988002,Rio Jaguari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www2.transportes.gov.br/bit//01-inicial/07-download/estaduais/DNIT/sp.pdf,,,,,,,,,,,,,,,,river,,,,,
,LineString,-22.8852536,-46.7030088,Rio Jaguari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www2.transportes.gov.br/bit//01-inicial/07-download/estaduais/DNIT/sp.pdf,,,,,,,,,,,,,,,,river,,,,,
,LineString,-22.8819582,-46.7043188,Rio Jaguari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www2.transportes.gov.br/bit//01-inicial/07-download/estaduais/DNIT/sp.pdf,,,,,,,,,,,,,,,,river,,,,,
,LineString,-22.7291678,-47.1251442,Bolivia-Brazil Gas Pipeline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,,,underground,,,pipeline,,,,,,,Gasoducto Bolivia-Brasil,Gasoduto Bolívia-Brasil,transmission,,,,,,,,,,Transportadora Brasileira Gasoduto Bolívia-Brasil S.A.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gas,,,,,,,,,,,,,,,
,LineString,-23.0231772,-46.5106714,Gasoduto Campinas - Rio (GASCAR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,,,underground,,,pipeline,,,,,,,,,,,,,,,,,,,Petrobras Transporte SA,Transpetro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gas,,,,,,,,,,,,,,,
,LineString,-22.9526927,-46.5396287,Terminal Rodoviario Urbano,,,,bus_station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,roof,,1,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,station,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,limited,,,
,LineString,-22.9492851,-46.5370818,Cemitério da Saudade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cemetery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,christian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.9486519,-46.5435601,Ribeirão Lavapés,,,,,,river,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stream,,,,,
,LineString,-22.9695443,-46.5389481,Ribeirão Lavapés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,culvert,,stream,,,,,
,LineString,-22.9819873,-46.54803,Praça Champs-Élysées,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.970146,-46.5428846,Estádio Olímpio Rodrigues,,pitch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.9142761,-46.5510749,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.9237827,-46.5610777,Lago do Tio Nicola,,,water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-23.008135,-46.6452021,Condomínio Fazenda Vale Eldorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.9845838,-46.5327113,Play Off Sports Center,,sports_centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.9849089,-46.5322525,Play Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,office,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.981636,-46.5321665,Ichigeki Academy,,,,dojo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.976762,-46.5373912,Universidade São Francisco,,,,university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,limited,,,
,LineString,-22.9804461,-46.5335733,Hospital São Fracisco,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,limited,,,
,LineString,-22.9784315,-46.5322473,Carraro Tower,,,,,,,,,,,,,,,,135,,Avenida Salvador Markowicz,Jardim Santa Helena,,,,,,,,,,,,,,,commercial,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carraro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.9751413,-46.5427183,Auto Viação Bragança,,,,,,,,,,,,,,,,,,Rua Arthur Siqueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,depot,,,,,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.9743944,-46.5519003,OSG Sulamericana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.9565908,-46.5420558,Catedral Nossa Senhora da Conceição,,,,place_of_worship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cathedral,,,,,,,,,,,,,,,,,,roman_catholic,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,christian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.956316,-46.5425801,Banco Santander,,,,bank,,,,,,,,,,,,,,,,,,,,yes,,,,,,Banco Santander,,Q6496310,en:Santander Bank,yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santander Group,,,,Santander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,
,LineString,-22.9558891,-46.5425518,Banco do Brasil,,,,bank,,,,,,,,,,,,,,,,,,,,yes,,,,,,Banco do Brasil,,Q610817,en:Banco do Brasil,office,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Banco do Brasil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,limited,,,
,LineString,-22.9559899,-46.541635,Itaú,,,,bank,,,,,,,,,Bragança Paulista,,,87,12900-005,Praça Raul Leme,Centro,,,,,yes,,,,,Agência 0680,Itaú Unibanco,,Q1424293,pt:Itaú Unibanco,office,,1,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Banco Itaú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,limited,,,
,LineString,-22.9558616,-46.5416949,Edifício Clipper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,apartments,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.9562221,-46.541631,HTN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,retail,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shoes,,,,,,,,,,,,,,,,,,,,,,no,,,
,LineString,-22.9563095,-46.5416129,Ron Jon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,retail,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clothes,,,,,,,,,,,,,,,,,,,,,,no,,,
,LineString,-22.9563612,-46.5416021,Humanitarian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,retail,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00-19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clothes,,,,,,,,,,,,,,,,,,,,,,limited,,,
,LineString,-22.9567579,-46.5415086,Hughes men`s wear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,retail,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clothes,,,,,,,,,,,,,,,,,,,,,,no,,,
,LineString,-22.982612,-46.5306808,Maçonaria,,,,place_of_worship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jewish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.9803411,-46.5312597,Unimed,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unimed,,private,Q7865295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,
,LineString,-22.9758293,-46.537052,Alecrim Restaurante,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,retail,,1,,,,,,,,,,,,,regional,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.9746343,-46.5379184,E.M. Profa. Maria da Graça Moraes Palombello,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Município,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.9735641,-46.5392318,NC Hotel,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.973783,-46.5395151,NC Hotel,hotel,,,,,,,,,http://www.nchotel.com.br/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.9751672,-46.536504,Guardia,,,,clinic,,,,,,,,,,,Clínica Guardia,340,,,,,,,,,,,,,,,,,,office,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clinic,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.9753645,-46.5344167,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.976668,-46.5327859,Lago do Taboão,,,water,,,lake,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bing images,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.9734462,-46.5402239,John Deere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hardware,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.9735936,-46.5403265,Paul Wax Limp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,appliance,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.9723615,-46.5406394,Praça Donato Cortese,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.9729794,-46.5393685,Igreja de São José,,,,place_of_worship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,christian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.9729859,-46.5384991,Wendel & Silveira Advogados,,,,,,,,,,,,,"Bragança Paulista - SP, 12916-360",,,246,12916-360,"Rua Teixeira, 246 Sala 23 - 4º Andar - Taboão",Taboão,,,,,,,,,,,,,,,house,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.9480939,-46.5370991,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
